match_id,name_player,name_team,minute
S2425_GD18_G4,fisayo-dele-bashiru,Lazio Rom,27
S2425_GD18_G4,marco-brescianini,Atalanta Bergamo,88
S2425_GD18_G5,souleymane-toure,Udinese Calcio,41
S2425_GD18_G5,lorenzo-lucca,Udinese Calcio,49
S2425_GD18_G5,che-adams,FC Turin,53
S2425_GD18_G5,samuele-ricci,FC Turin,64
S2425_GD18_G6,giacomo-raspadori,SSC Neapel,79
S2425_GD18_G7,khephren-thuram,Juventus Turin,20
S2425_GD18_G7,khephren-thuram,Juventus Turin,48
S2425_GD18_G7,moise-kean,AC Florenz,38
S2425_GD18_G7,riccardo-sottil,AC Florenz,87
S2425_GD18_G8,tijjani-reijnders-2,AC Mailand,16
S2425_GD18_G8,paulo-dybala,AS Rom,23
S2425_GD18_G9,nico-paz,Como 1907,49
S2425_GD18_G9,patrick-cutrone,Como 1907,80
S2425_GD18_G10,benjamin-dominguez,FC Bologna,20
S2425_GD18_G10,benjamin-dominguez,FC Bologna,58
S2425_GD18_G10,amin-sarr,Hellas Verona,38
S2425_GD18_G10,casper-tengstedt,Hellas Verona,45
S2425_GD18_G10,santiago-castro,Hellas Verona,88
S2425_GD19_G1,joel-pohjanpalo,FC Venedig,5
S2425_GD19_G1,sebastiano-esposito,FC Empoli,32
S2425_GD19_G2,david-neres,SSC Neapel,29
S2425_GD19_G2,romelu-lukaku,SSC Neapel,54
S2425_GD19_G2,scott-mctominay,SSC Neapel,68
S2425_GD19_G4,gianluca-caprari,AC Monza,6
S2425_GD19_G4,nadir-zortea,Cagliari Calcio,22
S2425_GD19_G4,roberto-piccoli,Cagliari Calcio,56
S2425_GD19_G7,lorenzo-pellegrini,AS Rom,10
S2425_GD19_G7,alexis-saelemaekers,AS Rom,18
