match_id,name_player,name_team,minute
S2425_GD14_G3,leroy-sane,Bayern München,87
S2425_GD14_G4,tim-kleindienst,Bor. Mönchengladbach,1
S2425_GD14_G4,robin-hack,Bor. Mönchengladbach,26
S2425_GD14_G4,alassane-plea,Bor. Mönchengladbach,43
S2425_GD14_G4,alassane-plea,Bor. Mönchengladbach,79
S2425_GD14_G4,armin-gigovic,Holstein Kiel,30
S2425_GD14_G5,benedict-hollerbach,1. FC Union Berlin,33
S2425_GD14_G5,ibrahima-sissoko,VfL Bochum,23
S2425_GD14_G6,derrick-koehn,Werder Bremen,24
S2425_GD14_G6,marvin-ducksch,Werder Bremen,54
S2425_GD14_G7,paul-wanner,1. FC Heidenheim,41
S2425_GD14_G7,maximilian-mittelstaedt,VfB Stuttgart,20
S2425_GD14_G7,enzo-millot,VfB Stuttgart,45
S2425_GD14_G7,nick-woltemade,VfB Stuttgart,85
S2425_GD14_G8,giovanni-reyna,Borussia Dortmund,46
S2425_GD14_G8,jacob-bruun-larsen,TSG Hoffenheim,90
S2425_GD14_G9,benjamin-sesko,RB Leipzig,19
S2425_GD14_G9,lois-openda,RB Leipzig,51
S2425_GD14_G9,nathaniel-brown,Eintracht Frankfurt,40
S2425_GD15_G1,jamal-musiala,Bayern München,1
S2425_GD15_G1,konrad-laimer,Bayern München,25
S2425_GD15_G1,joshua-kimmich,Bayern München,36
S2425_GD15_G1,leroy-sane,Bayern München,75
S2425_GD15_G1,alphonso-davies,Bayern München,78
S2425_GD15_G1,benjamin-sesko,RB Leipzig,2
S2425_GD15_G2,johannes-eggestein,FC St. Pauli,21
S2425_GD15_G3,rasmus-kristensen,Eintracht Frankfurt,75
S2425_GD15_G3,kaua-santos,1. FSV Mainz 05,16
S2425_GD15_G3,paul-nebel,1. FSV Mainz 05,27
S2425_GD15_G3,paul-nebel,1. FSV Mainz 05,58
S2425_GD15_G4,andrej-kramaric,TSG Hoffenheim,59
S2425_GD15_G4,philipp-sander,Bor. Mönchengladbach,23
S2425_GD15_G4,alassane-plea,Bor. Mönchengladbach,61
S2425_GD15_G5,marco-gruell,Werder Bremen,13
S2425_GD15_G5,marco-gruell,Werder Bremen,17
S2425_GD15_G5,mitchell-weiser,Werder Bremen,45
S2425_GD15_G5,jens-stage,Werder Bremen,87
S2425_GD15_G5,andras-schaefer,1. FC Union Berlin,23
S2425_GD15_G6,lasse-rosenboom,Holstein Kiel,12
S2425_GD15_G6,phil-harres,Holstein Kiel,32
S2425_GD15_G6,phil-harres,Holstein Kiel,35
S2425_GD15_G6,shuto-machino,Holstein Kiel,39
S2425_GD15_G6,shuto-machino,Holstein Kiel,90
S2425_GD15_G6,alexis-claude-maurice,FC Augsburg,5
S2425_GD15_G7,patrik-schick,Bayer 04 Leverkusen,45
S2425_GD15_G7,florian-wirtz,Bayer 04 Leverkusen,51
S2425_GD15_G7,patrik-schick,Bayer 04 Leverkusen,67
S2425_GD15_G7,patrik-schick,Bayer 04 Leverkusen,74
S2425_GD15_G7,patrik-schick,Bayer 04 Leverkusen,77
S2425_GD15_G7,vincenzo-grifo,SC Freiburg,55
S2425_GD15_G8,moritz-broschinski,VfL Bochum,6
S2425_GD15_G8,matus-bero,VfL Bochum,38
S2425_GD15_G9,denis-vavro,VfL Wolfsburg,58
S2425_GD15_G9,donyell-malen,Borussia Dortmund,25
