match_status,match_id,competition,season,team_off,team_off__id,team_def,team_def__id,team_off__score60,team_def__score60,substitution_replacement__off,substitution_replacementNumber__off,substitution_minute__off,substitution_minuteDelta__off,clearances_total__off__pre,clearances_total__off__post,clearances_total__def__pre,clearances_total__def__post,dribble_total__off__pre,dribble_total__off__post,dribble_total__def__pre,dribble_total__def__post,dribble_success__off__pre,dribble_success__off__post,dribble_success__def__pre,dribble_success__def__post,duel_total__off__pre,duel_total__off__post,duel_total__def__pre,duel_total__def__post,duel_success__off__pre,duel_success__off__post,duel_success__def__pre,duel_success__def__post,fouls_committed__off__pre,fouls_committed__off__post,fouls_committed__def__pre,fouls_committed__def__post,interceptions_total__off__pre,interceptions_total__off__post,interceptions_total__def__pre,interceptions_total__def__post,interceptions_success__off__pre,interceptions_success__off__post,interceptions_success__def__pre,interceptions_success__def__post,pass_shot_assist__off__pre,pass_shot_assist__off__post,pass_shot_assist__def__pre,pass_shot_assist__def__post,pass_goal_assist__off__pre,pass_goal_assist__off__post,pass_goal_assist__def__pre,pass_goal_assist__def__post,pass_success_length__total__off__pre,pass_success_length__total__off__post,pass_success_length__total__def__pre,pass_success_length__total__def__post,pass_success_length__0_5__off__pre,pass_success_length__0_5__off__post,pass_success_length__0_5__def__pre,pass_success_length__0_5__def__post,pass_success_length__5_10__off__pre,pass_success_length__5_10__off__post,pass_success_length__5_10__def__pre,pass_success_length__5_10__def__post,pass_success_length__10_20__off__pre,pass_success_length__10_20__off__post,pass_success_length__10_20__def__pre,pass_success_length__10_20__def__post,pass_success_length__20_40__off__pre,pass_success_length__20_40__off__post,pass_success_length__20_40__def__pre,pass_success_length__20_40__def__post,pass_success_length__40__off__pre,pass_success_length__40__off__post,pass_success_length__40__def__pre,pass_success_length__40__def__post,passes_total__off__pre,passes_total__off__post,passes_total__def__pre,passes_total__def__post,passes_success__off__pre,passes_success__off__post,passes_success__def__pre,passes_success__def__post,shots_total__off__pre,shots_total__off__post,shots_total__def__pre,shots_total__def__post,shots_target__off__pre,shots_target__off__post,shots_target__def__pre,shots_target__def__post,goals_scored__off__pre,goals_scored__off__post,goals_scored__def__pre,goals_scored__def__post,substitution_tactical__off__pre,substitution_tactical__off__post,substitution_tactical__def__pre,substitution_tactical__def__post
3901182__61,3901182.0,France - Ligue 1,2015/2016,Angers,145.0,Nantes,144.0,0.0,1.0,Mohamed Lamine Yattara,1.0,61.0,3.0,27.0,1.0,15.0,0.0,12.0,0.0,10.0,1.0,9.0,0.0,6.0,1.0,16.0,16.0,14.0,14.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4944.2102568897635,259.56333989501314,6260.356347222222,145.3379811898513,40.32895920822397,0.0,53.3613489720035,0.0,606.0358121172353,32.0286832895888,563.1587816054243,8.594436789151356,1851.574010279965,134.00570100612424,2053.715587817148,46.156002843394575,1744.2423523622047,93.52895559930008,2560.8655096237967,90.58754155730533,702.0291229221349,0.0,1029.2551192038495,0.0,334.0,16.0,372.0,11.0,252.0,13.0,286.0,7.0,4.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3901182__64,3901182.0,France - Ligue 1,2015/2016,Angers,145.0,Nantes,144.0,0.0,1.0,Arnold Bouka Moutou,1.0,64.0,12.0,28.0,4.0,17.0,6.0,12.0,3.0,11.0,0.0,9.0,2.0,7.0,0.0,16.0,16.0,16.0,16.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,5228.48360444007,1202.4590400262468,6405.694328412073,1255.1304545056867,40.32895920822397,17.482430227471564,53.3613489720035,9.078261920384952,646.575730096238,171.65614829396327,571.7532183945756,57.759470581802276,2001.7784842519688,400.88136264216973,2099.8715906605426,453.86640310586176,1837.7713079615046,559.0703215223098,2651.4530511811026,546.4296686351706,702.0291229221349,53.36877734033246,1029.2551192038495,187.99665026246717,354.0,74.0,383.0,68.0,267.0,61.0,293.0,56.0,4.0,1.0,9.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3901182__76,3901182.0,France - Ligue 1,2015/2016,Angers,145.0,Nantes,144.0,0.0,1.0,Olivier Auriac,1.0,76.0,16.0,32.0,3.0,23.0,4.0,15.0,1.0,12.0,0.0,11.0,0.0,8.0,0.0,19.0,19.0,17.0,17.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,13.0,1.0,3.0,0.0,5.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,6430.942644466316,1492.1948852799649,7702.279726049868,1227.0633882327213,57.81138943569554,9.853551509186351,62.439610892388444,29.407373578302714,818.2318783902012,99.73823665791775,629.512688976378,152.0184802055993,2402.6598468941384,575.7822419072616,2569.1233874671916,463.0257507655292,2396.8416294838144,495.5095734908137,3223.952269247594,207.06371937882764,755.3979002624673,311.3112817147857,1217.2517694663168,375.5480643044619,428.0,86.0,454.0,87.0,328.0,67.0,351.0,61.0,5.0,1.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0
3890491__60,3890491.0,Germany - 1. Bundesliga,2015/2016,FSV Mainz 05,177.0,Borussia Dortmund,180.0,0.0,1.0,Danny Latza,1.0,60.0,1.0,10.0,0.0,8.0,0.0,7.0,0.0,17.0,0.0,2.0,0.0,10.0,0.0,22.0,22.0,12.0,12.0,5.0,0.0,2.0,0.0,,,,,12.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3077.6634806430447,0.0,8890.471038932632,0.0,8.240255577427822,0.0,31.654425087489063,0.0,429.62255522747154,0.0,922.6668582677165,0.0,1088.7784858923885,0.0,3574.570082567804,0.0,1137.595483377078,0.0,3779.259292432196,0.0,413.42670056867894,0.0,582.3203805774278,0.0,223.0,0.0,519.0,0.0,155.0,0.0,432.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3890491__61,3890491.0,Germany - 1. Bundesliga,2015/2016,FSV Mainz 05,177.0,Borussia Dortmund,180.0,0.0,1.0,Karim Onisiwo,1.0,61.0,13.0,10.0,1.0,8.0,0.0,7.0,0.0,17.0,3.0,2.0,0.0,10.0,2.0,23.0,23.0,13.0,13.0,6.0,1.0,2.0,1.0,,,,,12.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,3149.509701224847,966.70888156168,8946.672198162729,1311.7209935476817,13.669910761154854,0.0,31.654425087489063,0.0,437.0623413167104,129.51975317147858,932.2164251968504,140.28025863954505,1121.6671429352582,291.2606299212598,3621.2216748687665,582.728885608049,1163.6836056430445,438.0651279527559,3779.259292432196,472.41494750656176,413.42670056867894,107.86337051618548,582.3203805774278,116.2969017935258,230.0,60.0,525.0,81.0,160.0,46.0,436.0,65.0,3.0,1.0,11.0,7.0,1.0,0.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
3890491__74,3890491.0,Germany - 1. Bundesliga,2015/2016,FSV Mainz 05,177.0,Borussia Dortmund,180.0,0.0,1.0,Suat Serdar,1.0,74.0,16.0,11.0,1.0,8.0,6.0,8.0,2.0,20.0,5.0,2.0,2.0,12.0,4.0,25.0,25.0,18.0,18.0,7.0,1.0,3.0,1.0,,,,,13.0,0.0,5.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,4205.9781519028875,1311.4178645013121,10305.514722769029,1937.7731197506564,13.669910761154854,0.0,31.654425087489063,3.6089238845144354,572.8166493875766,117.68016491688536,1072.4966838363955,274.99119444444443,1452.634906496063,702.2359082458443,4226.7837800743655,816.8121188757656,1645.5666141732283,491.50179133858273,4275.962551399825,781.7606911636046,521.2900710848644,0.0,698.6172823709537,60.60019138232721,294.0,88.0,610.0,120.0,210.0,69.0,503.0,104.0,4.0,0.0,18.0,4.0,1.0,0.0,15.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0
3825844__79,3825844.0,Spain - La Liga,2015/2016,Real Betis,218.0,Athletic Club,215.0,0.0,3.0,Álvaro Cejudo Carmona,1.0,79.0,13.0,15.0,2.0,16.0,4.0,19.0,3.0,14.0,4.0,8.0,2.0,4.0,3.0,21.0,21.0,29.0,29.0,5.0,1.0,8.0,0.0,,,,,15.0,0.0,20.0,1.0,7.0,0.0,5.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,7192.786553860454,1527.0003475503063,6601.089623031496,1271.3278581583552,76.58407562335957,5.909560695538058,47.74460903324585,0.0,992.3130846456694,137.7155139982502,763.6703568460192,101.94064031058618,2506.7203581583553,443.7563959973753,2659.2199557086615,613.865124671916,2791.632074584427,597.0502668416448,2462.679331802275,393.96125437445323,825.5369608486438,342.5686100174978,667.7753696412949,161.5608388013998,516.0,81.0,468.0,80.0,375.0,66.0,336.0,64.0,1.0,2.0,18.0,1.0,0.0,2.0,12.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0
3825879__71,3825879.0,Spain - La Liga,2015/2016,Las Palmas,208.0,Real Madrid,220.0,0.0,1.0,Nabil El Zhar,1.0,71.0,13.0,11.0,1.0,9.0,2.0,11.0,1.0,14.0,0.0,8.0,1.0,11.0,0.0,5.0,5.0,9.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,18.0,4.0,6.0,0.0,10.0,3.0,4.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,7648.804564851269,1191.4023006342957,6959.31353368329,1180.383493110236,33.12160017497813,16.998088035870516,67.20429276027997,5.645629921259843,681.543677712161,179.6994438976378,991.9650004374454,116.20655468066492,2852.0794116360453,518.5528548775153,2813.5631414041995,588.0968782808399,2951.8661034558177,370.0432458442695,2324.3183081802276,470.4344302274715,1130.1937718722656,106.10866797900263,762.2627909011375,0.0,436.0,80.0,447.0,72.0,350.0,69.0,375.0,63.0,8.0,2.0,11.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3825879__84,3825879.0,Spain - La Liga,2015/2016,Las Palmas,208.0,Real Madrid,220.0,0.0,1.0,Sergio Ezequiel Araújo,1.0,84.0,9.0,12.0,0.0,11.0,1.0,12.0,0.0,14.0,1.0,9.0,0.0,11.0,1.0,7.0,7.0,10.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,22.0,1.0,7.0,0.0,13.0,0.0,6.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,9000.761712926507,430.637843175853,8162.43156091426,247.36178094925637,50.11968821084865,8.877062335958005,72.8499226815398,10.634739173228347,939.5951650262467,70.843260608049,1108.1715551181098,31.76536417322835,3452.8350705380576,127.9896309055118,3424.394553805774,101.56173337707787,3321.909349300088,109.14287948381454,2794.7527384076984,54.32253280839895,1236.3024398512682,113.7850098425197,762.2627909011375,49.077411417322836,530.0,27.0,521.0,16.0,432.0,23.0,439.0,14.0,10.0,4.0,11.0,1.0,5.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
3879786__80,3879786.0,Italy - Serie A,2015/2016,Palermo,2256.0,Napoli,227.0,0.0,1.0,Norbert Sándor Balogh,1.0,80.0,10.0,22.0,6.0,28.0,2.0,9.0,0.0,21.0,4.0,6.0,0.0,7.0,2.0,22.0,22.0,12.0,12.0,7.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,11.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,5.0,0.0,12.0,0.0,,,,,4223.302252734034,348.2477452974628,12609.573889216974,1387.564131014873,16.910274059492565,0.0,79.0414853455818,10.216166447944007,513.446842519685,42.13792027559055,2054.253700896763,176.15988003062114,1264.4106031277338,107.93596456692912,6116.623727034121,631.361259295713,1523.711184383202,144.1794783464567,3517.021786964129,414.1338188976378,904.8233486439196,53.99438210848644,842.6331889763779,155.69300634295712,287.0,26.0,825.0,88.0,190.0,18.0,734.0,74.0,5.0,0.0,16.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
3879786__90,3879786.0,Italy - Serie A,2015/2016,Palermo,2256.0,Napoli,227.0,0.0,1.0,Aleksandar Trajkovski,1.0,90.0,4.0,28.0,1.0,31.0,0.0,9.0,1.0,25.0,2.0,6.0,0.0,9.0,1.0,23.0,23.0,14.0,14.0,7.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,14.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,12.0,0.0,,,,,4647.022529746282,110.76982195975502,14092.679057195975,217.14136373578307,16.910274059492565,0.0,89.25765179352581,0.0,555.5847627952755,27.169415135608045,2267.6197119422573,60.178822178477695,1384.3329882983376,27.632830271216097,6765.739621062992,117.96207677165356,1667.8906627296585,55.967576552930886,3971.735877077865,39.00046478565179,1022.3038418635172,0.0,998.3261953193352,0.0,317.0,12.0,920.0,20.0,210.0,7.0,814.0,14.0,5.0,0.0,17.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0
3901181__79,3901181.0,France - Ligue 1,2015/2016,Rennes,134.0,Lyon,137.0,0.0,2.0,Kermit Romeo Erasmus,1.0,79.0,15.0,20.0,2.0,19.0,2.0,14.0,2.0,23.0,4.0,7.0,2.0,14.0,1.0,18.0,18.0,18.0,18.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,10.0,5.0,7.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,8.0,3.0,1.0,0.0,2.0,0.0,4633.033452755905,821.1086540901136,6853.996821741033,1546.5933750000002,18.943045713035872,0.0,23.976139107611548,26.119188101487314,532.3810178258968,95.35110870516185,676.0756793525809,133.31571248906386,1356.6289539588802,142.6289594269466,2467.3913003062116,591.1110367454069,1926.739570209974,186.71929899387578,2577.1117979002624,510.6459011373578,798.340865048119,396.4092869641294,1109.4419050743656,285.40153652668414,300.0,54.0,417.0,99.0,213.0,32.0,322.0,75.0,10.0,2.0,14.0,3.0,4.0,2.0,11.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0
3754002__70,3754002.0,England - Premier League,2015/2016,Newcastle United,37.0,Leicester City,22.0,0.0,1.0,Siem Stefan de Jong,1.0,70.0,16.0,29.0,6.0,27.0,6.0,12.0,7.0,9.0,5.0,10.0,5.0,5.0,4.0,10.0,10.0,11.0,11.0,1.0,1.0,6.0,1.0,,,,,16.0,3.0,8.0,4.0,5.0,1.0,3.0,1.0,8.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,7180.126029965005,1201.0303278652666,6326.863020013124,845.6980676946632,54.2853742344707,9.981555446194225,70.4169513342082,8.940187445319335,451.6041476377953,168.65280511811022,621.8533182414699,129.3858237095363,2219.2380675853015,449.7797741688539,2496.6175087489064,196.10262303149605,2998.133174759406,402.48157699037614,2294.659561461068,193.21240704286961,1456.8652657480316,170.1346161417323,843.3156802274716,318.0570264654418,386.0,82.0,407.0,61.0,305.0,63.0,311.0,41.0,10.0,3.0,8.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3754002__86,3754002.0,England - Premier League,2015/2016,Newcastle United,37.0,Leicester City,22.0,0.0,1.0,Seydou Doumbia,1.0,86.0,7.0,35.0,0.0,34.0,1.0,20.0,1.0,14.0,1.0,16.0,0.0,9.0,0.0,16.0,16.0,14.0,14.0,2.0,1.0,7.0,0.0,,,,,19.0,2.0,12.0,0.0,6.0,1.0,4.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,8453.031845581803,136.28860400262468,7172.561087707787,349.5207342519685,64.26692968066492,0.0,79.35713877952755,15.71096719160105,640.8825662729658,30.46724026684164,751.239141951006,80.22831966316711,2669.0178417541556,28.610635389326337,2692.720131780403,139.05137849956256,3400.6147517497816,0.0,2487.871968503937,114.5300688976378,1678.2497561242346,77.21072834645669,1161.3727066929132,0.0,473.0,15.0,468.0,32.0,371.0,6.0,352.0,25.0,13.0,0.0,8.0,2.0,9.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
3825881__69,3825881.0,Spain - La Liga,2015/2016,Espanyol,214.0,Granada,1049.0,0.0,1.0,Mamadou Sylla Diallo,1.0,69.0,16.0,7.0,1.0,19.0,5.0,14.0,3.0,19.0,1.0,7.0,0.0,6.0,0.0,18.0,18.0,13.0,13.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,3.0,0.0,2.0,0.0,3.0,4.0,5.0,0.0,,,,,5852.334191272965,1360.9274991251093,5268.752226815398,459.7437565616798,15.10020297462817,0.0,18.929856627296587,6.779520450568679,491.6391561679789,69.92189490376204,371.3780788495188,42.38027941819772,2155.3101897419074,381.7334016841645,1282.3960214348206,144.78813429571304,2362.156113298338,794.033380358705,2002.6805293088364,201.4317804024497,828.1285290901136,115.23882217847769,1593.3677405949254,64.36404199475066,368.0,66.0,285.0,38.0,265.0,53.0,204.0,22.0,6.0,4.0,7.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3825881__85,3825881.0,Spain - La Liga,2015/2016,Espanyol,214.0,Granada,1049.0,0.0,1.0,Salvador Sevilla López,1.0,85.0,8.0,8.0,3.0,25.0,2.0,17.0,2.0,21.0,1.0,7.0,2.0,6.0,1.0,21.0,21.0,19.0,19.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,,,,,7341.59238484252,633.1881708223972,5773.875992125984,153.98753608923886,15.10020297462817,0.0,25.709377077865263,0.0,572.7490945975503,35.48155555555556,413.75835826771663,18.288234908136488,2550.741289370079,177.64731955380577,1447.6285826771655,99.66162948381452,3156.1894936570434,301.24727690288717,2229.047891513561,36.037671697287834,1046.8123042432196,118.81201881014874,1657.7317825896762,0.0,439.0,33.0,325.0,18.0,321.0,26.0,228.0,9.0,10.0,0.0,7.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3825817__73,3825817.0,Spain - La Liga,2015/2016,Eibar,322.0,Getafe,216.0,0.0,1.0,José Ignacio Peleteiro Ramallo,1.0,73.0,8.0,12.0,4.0,34.0,2.0,17.0,0.0,10.0,1.0,7.0,0.0,6.0,1.0,13.0,13.0,22.0,22.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,13.0,3.0,7.0,0.0,5.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6183.111691119861,272.8646500437446,3588.3597337598426,135.72152537182853,78.2906228783902,0.0,54.753422626859134,8.577475393700787,709.3508735783028,25.661139545056866,295.4027005686789,23.88168777340332,2035.5244061679794,73.15079505686789,921.0460536964131,103.26236220472441,2267.586665573054,174.0527154418198,1264.5714610673667,0.0,1092.3591229221347,0.0,1052.586095800525,0.0,409.0,23.0,250.0,19.0,305.0,13.0,155.0,10.0,14.0,0.0,6.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3825817__81,3825817.0,Spain - La Liga,2015/2016,Eibar,322.0,Getafe,216.0,0.0,1.0,Sergio Enrich Ametller,1.0,81.0,11.0,16.0,2.0,36.0,8.0,17.0,3.0,11.0,0.0,7.0,1.0,7.0,0.0,15.0,15.0,23.0,23.0,5.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,16.0,6.0,16.0,3.0,7.0,4.0,6.0,1.0,12.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,6455.976341163605,733.2019838145233,3724.0812591316712,611.8596928040245,78.2906228783902,3.0621172353455814,63.33089802055992,4.76013834208224,735.0120131233596,61.446538167104116,319.28438834208214,35.86790748031496,2108.675201224847,311.61460575240596,1024.3084159011373,172.24069663167106,2441.6393810148734,173.93603893263344,1264.5714610673667,200.26769685039372,1092.3591229221347,183.1426837270341,1052.586095800525,198.72325349956253,432.0,53.0,270.0,41.0,318.0,34.0,165.0,25.0,14.0,6.0,8.0,0.0,8.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
3825817__92,3825817.0,Spain - La Liga,2015/2016,Eibar,322.0,Getafe,216.0,0.0,1.0,Jon Ansotegi Gorostola,1.0,92.0,2.0,18.0,0.0,44.0,0.0,20.0,1.0,11.0,1.0,8.0,0.0,7.0,0.0,18.0,18.0,25.0,25.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,19.0,0.0,11.0,0.0,7.0,0.0,14.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,7189.178324978128,168.0911165791776,4505.979399332895,47.403942475940504,81.35274011373578,0.0,73.86548015091864,0.0,796.4585512904637,10.571344050743658,390.892118000875,0.0,2420.289806977253,17.60853237095363,1287.5062849956257,0.0,2615.5754199475064,86.0765748031496,1502.4061668853892,47.403942475940504,1275.5018066491689,53.83466535433071,1251.3093493000874,0.0,486.0,7.0,324.0,3.0,352.0,6.0,202.0,1.0,20.0,0.0,8.0,0.0,12.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
3901184__65,3901184.0,France - Ligue 1,2015/2016,Marseille,147.0,Rennes,134.0,2.0,4.0,Romain Alessandrini,1.0,65.0,7.0,7.0,1.0,20.0,2.0,15.0,2.0,14.0,3.0,9.0,2.0,4.0,2.0,18.0,18.0,22.0,22.0,4.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,10.0,2.0,4.0,0.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,8019.984754265092,761.478392607174,4769.005192804025,302.8853619860017,86.20002340332458,10.401617016622923,48.38497889326333,0.0,874.7128963254594,146.934082567804,595.2196758530184,54.5169050743657,3188.6341365923013,138.39710028433944,1350.9438276465442,56.34830818022747,3017.910991907261,352.4571106736658,2011.4722681539808,122.70499125109363,852.5267060367452,113.2884820647419,762.9844422572178,69.31515748031497,493.0,48.0,296.0,22.0,414.0,39.0,231.0,14.0,8.0,2.0,10.0,1.0,5.0,1.0,9.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
3901184__72,3901184.0,France - Ligue 1,2015/2016,Marseille,147.0,Rennes,134.0,2.0,4.0,Bouna Sarr,1.0,72.0,5.0,8.0,1.0,22.0,1.0,17.0,0.0,17.0,1.0,11.0,0.0,6.0,1.0,20.0,20.0,22.0,22.0,5.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,12.0,1.0,4.0,1.0,5.0,0.0,6.0,1.0,6.0,0.0,1.0,0.0,3.0,1.0,9037.06205107174,388.79684612860893,5071.890554790026,408.87959656605426,96.6016404199475,2.6292247375328084,48.38497889326333,0.0,1021.6469788932634,47.30053915135608,649.736580927384,91.32065573053367,3382.419622703412,142.63047681539808,1407.2921358267718,117.9515436351706,3502.5979954068243,141.3583573928259,2134.1772594050744,145.52747156605423,1033.795813648294,54.878248031496064,832.2995997375328,54.07992563429572,551.0,25.0,319.0,27.0,461.0,20.0,245.0,23.0,10.0,2.0,11.0,1.0,6.0,1.0,9.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0
3901184__77,3901184.0,France - Ligue 1,2015/2016,Marseille,147.0,Rennes,134.0,2.0,4.0,Vassiriki Abou Diaby,1.0,77.0,15.0,9.0,2.0,24.0,9.0,17.0,3.0,18.0,1.0,11.0,2.0,7.0,1.0,21.0,21.0,22.0,22.0,5.0,2.0,12.0,1.0,0.0,0.0,3.0,0.0,10.0,1.0,13.0,1.0,5.0,1.0,5.0,0.0,7.0,1.0,6.0,0.0,1.0,0.0,4.0,0.0,9472.86996128609,1309.9657630139984,5562.23728204287,804.718155183727,103.99906944444446,13.13869083552056,48.38497889326333,4.732958223972003,1068.9475180446193,100.27592388451443,778.0966267497813,172.27923950131233,3567.292959317585,614.6884405074366,1544.058913495188,281.0561149387577,3643.9563527996497,408.28470472440944,2305.3172375328086,220.24023403324586,1088.67406167979,173.57800306211723,886.3795253718285,126.40960848643918,580.0,84.0,354.0,56.0,484.0,65.0,275.0,46.0,12.0,2.0,12.0,1.0,7.0,0.0,10.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0
3753980__72,3753980.0,England - Premier League,2015/2016,Everton,29.0,Arsenal,1.0,0.0,2.0,Gerard Deulofeu Lázaro,1.0,72.0,23.0,17.0,2.0,24.0,4.0,13.0,5.0,29.0,4.0,5.0,0.0,16.0,3.0,25.0,25.0,16.0,16.0,7.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,12.0,3.0,23.0,6.0,3.0,2.0,14.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,7547.883422244095,2431.5151894138235,6639.122916119861,1256.800343503937,35.589396981627296,12.18115146544182,37.319694553805775,10.213476049868767,375.65921172353444,195.4603371609799,638.3562809492564,62.4164398512686,2649.8782485783026,1072.8150426509187,2852.8466398731407,356.3695592738407,3318.7471128608922,1019.8405818022749,2573.3602143482067,354.369292432196,1168.0094520997377,131.2180763342082,537.2400863954505,473.43157589676287,419.0,142.0,422.0,68.0,319.0,119.0,333.0,48.0,7.0,1.0,9.0,2.0,4.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0
3754052__72,3754052.0,England - Premier League,2015/2016,West Bromwich Albion,27.0,Norwich City,56.0,0.0,1.0,Alex Pritchard,1.0,72.0,13.0,37.0,11.0,27.0,1.0,11.0,1.0,12.0,2.0,4.0,0.0,12.0,1.0,15.0,15.0,20.0,20.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,20.0,3.0,11.0,2.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,4302.657623906386,508.29842847769027,3878.7034530839896,857.3848922790901,36.333181321084865,0.0,38.33550185914262,15.23191524496938,381.1788886701662,54.81705271216098,448.0544680664917,130.37385411198602,1395.5398824365707,107.31713692038495,1385.5455632108487,259.02621062992125,1524.192587489064,160.85803040244969,1578.0357294400699,198.50555446194227,965.4130839895014,185.30620844269467,428.7321905074366,254.24735783027123,310.0,34.0,311.0,67.0,195.0,19.0,195.0,41.0,9.0,1.0,7.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
